metric1_score_true,sentence_bleu_score_true,sbertSimilarity_score_true
12.5,0.12500000000000003,0.49641501903533936
0.0,0.14285714285714285,0.422966867685318
0.0,0.0,0.4814656376838684
0.0,0.0,0.44560378789901733
27.27272727272727,0.2727272727272727,0.757948637008667
10.0,0.10000000000000002,0.4903656542301178
0.0,0.0,0.3703237771987915
0.0,0.0,0.6172844171524048
38.46153846153847,0.38461538461538464,0.5997743010520935
6.666666666666667,0.06666666666666667,0.5417848229408264
0.0,0.0,0.4282844066619873
20.0,0.2,0.5705978274345398
10.0,0.10000000000000002,0.5533735156059265
0.0,0.0,0.3975791931152344
0.0,0.0,0.49626874923706055
0.0,0.0,0.556572437286377
0.0,0.0,0.4532971680164337
5.0,0.05000000000000001,0.5139460563659668
0.0,0.08333333333333333,0.5581888556480408
8.333333333333332,0.08333333333333333,0.46129968762397766
0.0,0.0,0.457011342048645
0.0,0.0,0.6849774122238159
0.0,0.0,0.43440884351730347
8.333333333333332,0.08333333333333333,0.4229212999343872
0.0,0.0,0.4322327673435211
13.333333333333334,0.13333333333333333,0.48746269941329956
0.0,0.0,0.44742733240127563
0.0,0.0,0.34236034750938416
10.0,0.10000000000000002,0.5501540899276733
0.0,0.0,0.3766002357006073
16.666666666666664,0.16666666666666669,0.505904495716095
0.0,0.0,0.3711414635181427
0.0,0.0,0.38196074962615967
17.647058823529413,0.17647058823529413,0.6033231019973755
0.0,0.0,0.596367597579956
0.0,0.0,0.4362070560455322
58.333333333333336,0.5833333333333334,0.7618564963340759
0.0,0.0,0.510463535785675
0.0,0.0,0.43079373240470886
23.076923076923077,0.23076923076923078,0.6475639939308167
20.0,0.2,0.5549914240837097
0.0,0.0,0.4793241620063782
0.0,0.0,0.48758184909820557
0.0,0.0,0.4206727147102356
7.142857142857142,0.07142857142857141,0.5593933463096619
16.666666666666664,0.16666666666666669,0.5371396541595459
0.0,0.0,0.39072516560554504
0.0,0.0,0.47688594460487366
0.0,0.0,0.42047661542892456
15.0,0.15,0.4910918176174164
0.0,0.0,0.517318844795227
0.0,0.0,0.41412046551704407
0.0,0.0,0.4789526164531708
0.0,0.0,0.5992726683616638
0.0,0.0,0.44426894187927246
0.0,0.0,0.36574241518974304
0.0,0.0,0.4766441881656647
10.0,0.10000000000000002,0.5775721669197083
0.0,0.0,0.45550093054771423
7.6923076923076925,0.23076923076923078,0.692774772644043
0.0,0.0,0.4060329794883728
7.6923076923076925,0.07692307692307693,0.5766972899436951
0.0,0.0,0.4954249858856201
0.0,0.0,0.47189390659332275
11.11111111111111,0.2222222222222222,0.45604807138442993
0.0,0.0,0.3913613259792328
0.0,0.0,0.36224767565727234
11.11111111111111,0.16666666666666669,0.451612263917923
14.285714285714285,0.14285714285714285,0.553436815738678
0.0,0.0,0.4720332622528076
0.0,0.0,0.40333092212677
12.5,0.12500000000000003,0.48162585496902466
0.0,0.0,0.37580788135528564
0.0,0.0,0.5541976094245911
0.0,0.0,0.4153580963611603
10.0,0.2,0.4713597893714905
0.0,0.0,0.4188811779022217
0.0,0.0,0.37119218707084656
0.0,0.0,0.4039077162742615
0.0,0.0,0.41381680965423584
15.384615384615385,0.15384615384615385,0.5376768708229065
0.0,0.0,0.35172101855278015
7.6923076923076925,0.07692307692307693,0.519843578338623
0.0,0.0,0.4606603682041168
