metric1_score_true,sentence_bleu_score_true,sbertSimilarity_score_true
0.0,0.0,0.41619396209716797
0.0,0.08333333333333333,0.4946729242801666
0.0,0.0,0.4497102200984955
0.0,0.0,0.45592236518859863
0.0,0.0,0.4808615446090698
0.0,0.0,0.5433000922203064
14.285714285714285,0.14285714285714285,0.5366654992103577
0.0,0.0,0.4045619070529938
15.384615384615385,0.15384615384615385,0.5425995588302612
0.0,0.0,0.4103223383426666
0.0,0.0,0.43030497431755066
11.11111111111111,0.11111111111111109,0.47338375449180603
0.0,0.0,0.39627447724342346
0.0,0.0,0.39989492297172546
20.0,0.2,0.5513609647750854
0.0,0.0,0.43879351019859314
0.0,0.0,0.4771636426448822
0.0,0.0,0.40096116065979004
0.0,0.0,0.3892741799354553
0.0,0.06666666666666667,0.3893089294433594
0.0,0.0,0.37241682410240173
0.0,0.0,0.487225741147995
0.0,0.07142857142857141,0.3984055519104004
0.0,0.0,0.4282756447792053
0.0,0.0,0.3913390040397644
0.0,0.0,0.5478606820106506
0.0,0.0,0.4074358344078064
0.0,0.0625,0.3868422508239746
0.0,0.06666666666666667,0.46865952014923096
0.0,0.0,0.4909287393093109
0.0,0.07142857142857141,0.5053924918174744
0.0,0.0,0.3675028383731842
11.11111111111111,0.11111111111111109,0.5788187384605408
0.0,0.0,0.44382262229919434
0.0,0.0,0.41885557770729065
0.0,0.0,0.3135119676589966
8.333333333333332,0.08333333333333333,0.5812891721725464
0.0,0.0,0.5795632600784302
0.0,0.0,0.3439640998840332
0.0,0.0,0.4925200939178467
0.0,0.0,0.3558327853679657
0.0,0.0,0.4661885201931
0.0,0.0,0.4773610532283783
0.0,0.0,0.28904691338539124
0.0,0.0,0.4120405912399292
18.181818181818183,0.18181818181818182,0.651979386806488
0.0,0.0,0.4158846139907837
0.0,0.0,0.4650294780731201
0.0,0.0,0.4759405851364136
0.0,0.0,0.44163134694099426
0.0,0.0,0.4450162947177887
0.0,0.0,0.5174329280853271
33.33333333333333,0.3333333333333333,0.620550811290741
0.0,0.0,0.44281595945358276
0.0,0.0,0.4293372333049774
12.5,0.12500000000000003,0.5365291833877563
0.0,0.0,0.32513508200645447
0.0,0.0,0.5932239294052124
0.0,0.0,0.4314265847206116
0.0,0.0,0.4505605399608612
11.11111111111111,0.16666666666666669,0.5584942698478699
0.0,0.0,0.3983932435512543
8.333333333333332,0.08333333333333333,0.49256041646003723
0.0,0.0,0.4503818452358246
0.0,0.0,0.46064913272857666
14.285714285714285,0.14285714285714285,0.5970304608345032
0.0,0.0,0.4014841318130493
16.666666666666664,0.3333333333333333,0.6493330597877502
0.0,0.0,0.41293463110923767
12.5,0.1875,0.543366014957428
0.0,0.21428571428571425,0.4543149471282959
0.0,0.0,0.41576510667800903
0.0,0.0,0.446578711271286
0.0,0.0,0.31922203302383423
0.0,0.0,0.473329097032547
0.0,0.0,0.5010632872581482
5.555555555555555,0.05555555555555554,0.4981532096862793
0.0,0.0,0.45797309279441833
0.0,0.0,0.4958632290363312
16.666666666666664,0.16666666666666669,0.6025686860084534
7.142857142857142,0.07142857142857141,0.4006434381008148
0.0,0.0,0.440998911857605
0.0,0.0,0.5088319778442383
7.6923076923076925,0.07692307692307693,0.480165034532547
7.142857142857142,0.21428571428571425,0.5268598198890686
0.0,0.0,0.41023218631744385
0.0,0.0,0.5048556327819824
0.0,0.0588235294117647,0.4765763580799103
0.0,0.0,0.5035379528999329
0.0,0.0,0.4508083462715149
0.0,0.0,0.5206615328788757
7.6923076923076925,0.15384615384615385,0.4037526547908783
0.0,0.0,0.46081650257110596
0.0,0.0,0.4770999550819397
0.0,0.0,0.5315623879432678
0.0,0.07142857142857141,0.5691335797309875
8.333333333333332,0.08333333333333333,0.5850309133529663
0.0,0.0,0.34345805644989014
12.5,0.1875,0.5966064929962158
15.384615384615385,0.23076923076923078,0.5349892973899841
